,country,description,designation,points,price,province,region_1,title,variety,winery,year,location,avg_temp,range_temp,stdv_temp,avg_precip,range_precip,stdv_precip,lat,lng,elevation,review_length,abv,bottle_size,category,importer
1430,Spain,"Meaty, funky aromas raise questions about fruit quality. A tight, hard palate isn't much for complexity or structure, while this tastes of plum and rubber. A dry finish leaves a sense of heat.",,85,12.0,Northern Spain,Rioja,Vaza 2014  Rioja,Tempranillo,Vaza,2014,"Rioja,Northern Spain,Spain",15.15150141,12.36486107,4.320660018,46.86140963,57.78149558,18.66696235,42.328553,-2.467492,826,33,,,no_category,not_imported
1431,Italy,"Silky and fragrant, this opens with aromas of Spanish broom, pressed white flowers, baked apple and citrus. The firm, vibrant palate delivers ripe Bartlett pear, nectarine zest, lime and a note of crystallized ginger alongside tangy acidity and firm, refined perlage.",,92,40.0,Veneto,Lessini Durello,Corte Moschina 2009  Lessini Durello,Durella,Corte Moschina,2009,"Lessini Durello,Veneto,Italy",13.84565306,14.71520433,5.169522481,56.19966563,56.06968785,17.68605786,39.78373,-100.445882,833,41,,,no_category,not_imported
1432,Italy,"With a cheerful label that resembles a newspaper headline, Wine Philosophy is a thin and brambly Dolcetto with aromas of wild flower, forest floor and white cherry. There's a tiny touch of light effervescence that leaves a spicy prickle on the tongue. Pair this wine with sliced mortadella.",Wine Philosophy,86,15.0,Piedmont,Dolcetto d'Asti,Massimiliano Vivalda 2008 Wine Philosophy  (Dolcetto d'Asti),Dolcetto,Massimiliano Vivalda,2008,"Dolcetto d'Asti,Piedmont,Italy",13.84565306,14.71520433,5.169522481,56.19966563,56.06968785,17.68605786,39.78373,-100.445882,833,48,,,no_category,not_imported
1433,United States of America,"This Chard offers a delicate but intricate bouquet with aromas of apple, vanilla spice and tropical acidity. The palate shows more floral and ripe red apple flavors, with a moderate weight in the mouth and a balanced finish. A solidly made and easy-to-enjoy wine.",Bridge Lane,86,15.0,New York,North Fork of Long Island,Lieb 2007 Bridge Lane Chardonnay (North Fork of Long Island),Chardonnay,Lieb,2007,"North Fork of Long Island,New York,US",6.344340901,23.88707373,8.534117159,70.16694386,21.13237912,6.204226332999999,39.78373,-100.445882,833,44,12.5,750.0,White,not_imported
1434,United States of America,"Lots of early-drinking charm in this Pinot Noir. It's light and silky, with a modest alcohol level that makes it easy to drink. The raspberry, cherry, cola and oak flavors are delicious.",Clone 113,86,32.0,California,Arroyo Grande Valley,Laetitia 2011 Clone 113 Pinot Noir (Arroyo Grande Valley),Pinot Noir,Laetitia,2011,"Arroyo Grande Valley,California,US",6.344340901,23.88707373,8.534117159,70.16694386,21.13237912,6.204226332999999,35.118587,-120.590725,36,32,13.7,750.0,Red,not_imported
1435,Italy,"The nose opens with black-skinned berry, underbrush and toast aromas. It's firm and fruity on the palate, with black cherry, white pepper and mocha flavors framed by polished tannins. Enjoy through 2020.",,88,17.0,Sicily & Sardinia,Sicilia,Feudo Principi di Butera 2015 Nero d'Avola (Sicilia),Nero d'Avola,Feudo Principi di Butera,2015,"Sicilia,Sicily & Sardinia,Italy",13.84565306,14.71520433,5.169522481,56.19966563,56.06968785,17.68605786,37.474276,14.138535,252,32,14.0,750.0,Red,Zonin USA
1436,Israel,"Deep ruby in color, this wine has a nose of black cherry and green bell pepper. The well-balanced flavor profile features notes of cherry, strawberry, smoked meat, Mediterranean herbs and eucalyptus. A network of generous tannins supports a persistent sensation of brightness on the side palate and smoky notes across the center of the tongue.",3400 Premium,92,17.0,Judean Hills,,Jerusalem Wineries 2013 3400 Premium Cabernet Sauvignon (Judean Hills),Cabernet Sauvignon,Jerusalem Wineries,2013,"Judean Hills,Israel",18.65109155,19.11475057,6.757547432999999,11.89768225,25.76222935,8.83179151,39.78373,-100.445882,833,55,13.5,750.0,Red,"Allied Importers, USA, Ltd"
1437,France,"Apricots and honey mark this wine. It is just off dry, just hinting at sweetness, more to do with soft perfumed fruit. It's a great apéritif style with its fruity character. Drink now.",Pigmentum,86,15.0,Southwest France,Côtes de Gascogne,Georges Vigouroux 2015 Pigmentum Gros Manseng (Cotes de Gascogne),Gros Manseng,Georges Vigouroux,2015,"Côtes de Gascogne,Southwest France,France",10.99569921,14.43840141,5.0741465560000005,76.11128248,57.33432783,18.02801744,39.78373,-100.445882,833,33,11.5,750.0,White,United Wine and Spirits
1438,Portugal,"The rich fruit and tannins are immensely dense and concentrated. Black plums and the darkest structure give promise for long-term aging. Produced from a field blend of old vines, this is an impressive wine that speaks strongly of the schist soil and ripe grapes. Drink from 2020.",Castello d'Alba Limited Edition,93,30.0,Douro,,Rui Roboredo Madeira 2012 Castello d'Alba Limited Edition Red (Douro),Portuguese Red,Rui Roboredo Madeira,2012,"Douro,Portugal",16.07577561,9.483322288,3.3539810310000004,55.12418526,88.22825322,29.33222663,41.170042,-7.30475,567,47,14.5,750.0,Red,MS Walker
1439,United States of America,"Aromas of gingerbread cookies with a black-cherry glaze meet black gravel and a touch of asphalt on the nose of this complex and flavorful bottling. The palate blends the brightness of red cherry and strawberry fruit with a rocky minerality, spiced up by black pepper and settling into a plum-skin groove toward the finish.",Bailey Ranch Riserva,90,40.0,California,Adelaida District,Bella Luna 2013 Bailey Ranch Riserva Zinfandel (Adelaida District),Zinfandel,Bella Luna,2013,"Adelaida District,California,US",6.344340901,23.88707373,8.534117159,70.16694386,21.13237912,6.204226332999999,39.78373,-100.445882,833,54,14.3,750.0,Red,not_imported
1440,Italy,"A fifty-fifty blend of native grape Monica and Sangiovese, this fresh, fruity rosato is loaded with ripe cherry, juicy strawberry and crushed raspberry alongside a hint of white pepper. Zesty acidity lends balance and a bright, easy-drinking vibe.",Silenzi,88,15.0,Sicily & Sardinia,Isola dei Nuraghi,Pala 2014 Silenzi Rosato (Isola dei Nuraghi),Rosato,Pala,2014,"Isola dei Nuraghi,Sicily & Sardinia,Italy",13.84565306,14.71520433,5.169522481,56.19966563,56.06968785,17.68605786,39.78373,-100.445882,833,38,13.0,750.0,Rose,Banville Wine Merchants
1441,United States of America,"Produced from this famous cool-climate vineyard, the wine is zesty in acidity and dry, but enormously rich and impressive in pineapple and pear flavors, with a distinct minerality that makes it feel drier and earthier. It's a strong wine, but subtle. Drink now, but not too cold.",Nielson Vineyard,90,35.0,California,Santa Maria Valley,Ken Brown 2008 Nielson Vineyard Chardonnay (Santa Maria Valley),Chardonnay,Ken Brown,2008,"Santa Maria Valley,California,US",6.344340901,23.88707373,8.534117159,70.16694386,21.13237912,6.204226332999999,34.947792,-120.564712,31,47,13.6,750.0,White,not_imported
1442,United States of America,"A blend of 60% Syrah, 27% Merlot and a handful of other varieties added to the mix, this aromatically pops, with complex notes of plum, blueberry, smoke, chocolate and floral accents. It's silky smooth in feel, with abundant chocolaty flavors that help it go down far too easy.",H3 Les Chevaux,91,15.0,Washington,Horse Heaven Hills,Columbia Crest 2012 H3 Les Chevaux Red (Horse Heaven Hills),Red Blend,Columbia Crest,2012,"Horse Heaven Hills,Washington,US",6.344340901,23.88707373,8.534117159,70.16694386,21.13237912,6.204226332999999,39.78373,-100.445882,833,48,14.5,750.0,Red,not_imported
1443,France,"Bright and fruity, this is a crisp, herbal wine. From the Bougrier family estate it is perfumed, creamy and offers refreshing acidity, citrus and hints of apricots. The wine is ready to drink.",Domaine Guenault,86,13.0,Loire Valley,Touraine,Bougrier 2015 Domaine Guenault Sauvignon Blanc (Touraine),Sauvignon Blanc,Bougrier,2015,"Touraine,Loire Valley,France",10.99569921,14.43840141,5.0741465560000005,76.11128248,57.33432783,18.02801744,47.33672,1.13259,79,33,13.5,750.0,White,Saranty Imports
1444,United States of America,"This is a slightly riper approach from the longtime producer, with browned butter, vanilla, honeyed pineapple and a hint of seared marshmallow on the nose. The palate shows ripe brown pears and caramelized apples that carry deep into the finish. It's a balanced take on this style, never over the top.",Oliver's VIneyard,93,38.0,California,Edna Valley,Talley 2013 Oliver's VIneyard Chardonnay (Edna Valley),Chardonnay,Talley,2013,"Edna Valley,California,US",6.344340901,23.88707373,8.534117159,70.16694386,21.13237912,6.204226332999999,28.978595,-96.646088,25,51,14.1,750.0,White,not_imported
1445,Spain,"Mineral, cactus, citrus and green herbs share the bouquet, which is followed by a full yet spritzy palate of apple cider and citrus flavors. The slight effervescence makes the wine dance, yet there's something incongruous about the spritz matched against the natural weight of old-vines Verdejo.",Pie Franco,88,24.0,Northern Spain,Rueda,Blanco Nieva 2007 Pie Franco Verdejo (Rueda),Verdejo,Blanco Nieva,2007,"Rueda,Northern Spain,Spain",15.15150141,12.36486107,4.320660018,46.86140963,57.78149558,18.66696235,41.412979,-4.959753,728,46,12.5,750.0,White,Frontier Wine Imports
1446,Spain,"Savory and fresh up front, this blend of 80% Tempranillo with Cabernet Sauvignon and Merlot smells of leather, olive, cola and raspberry. It's a bit raspy and rough on the palate, where hard tannins hold court. Flavors of stalky, savory berry fruits and pepper end toasty, roasted and firm, with abrasiveness that needs to get resolved.",Conde de San Cristóbal,90,22.0,Northern Spain,Ribera del Duero,Marques de Vargas 2012 Conde de San Cristobal  (Ribera del Duero),Red Blend,Marqués de Vargas,2012,"Ribera del Duero,Northern Spain,Spain",15.15150141,12.36486107,4.320660018,46.86140963,57.78149558,18.66696235,41.675717,-3.715791,797,56,,,no_category,not_imported
1447,Austria,"Fresh, bright pear on the nose gives way to far more focused, even linear lemon on an extremely streamlined palate. This is racy, ripe but laser-sharp. A wine of great precision and purity with immense impact and mileage.",Ehrenfels Reserve,95,40.0,Kremstal,,Proidl 2013 Ehrenfels Reserve Gruner Veltliner (Kremstal),Grüner Veltliner,Proidl,2013,"Kremstal,Austria",7.394704769,19.45019365,6.7925617460000005,80.54383606,50.32248083,15.54089694,48.276912,14.276360999999998,265,38,13.5,750.0,White,Acid Inc Selections
1448,France,"Clove, bay leaf and black cherry aromas burst from the glass, followed by flavors of dark cherry and cocoa. The tannins are supple, the mouthfeel ample, and the finish ends with a refreshing lift of acidity. Drink now–2018.",Les Abeilles de  Colombo,89,13.0,Rhône Valley,Côtes du Rhône,Jean-Luc Colombo 2013 Les Abeilles de  Colombo Red (Cotes du Rhone),Rhône-style Red Blend,Jean-Luc Colombo,2013,"Côtes du Rhône,Rhône Valley,France",10.99569921,14.43840141,5.0741465560000005,76.11128248,57.33432783,18.02801744,39.78373,-100.445882,833,38,,,no_category,not_imported
1449,France,"Just slightly richer than the Brut Nature from the same vintage, this Brut is still a wonderfully dry Champagne. It has a fine hint of toasty maturity while the fruit is still full of the crispest citrus flavors. Drink over the next 4–5 years.",Perle d'Ayala Millesimé Brut,92,160.0,Champagne,Champagne,Ayala 2002 Perle d'Ayala Millesime Brut  (Champagne),Champagne Blend,Ayala,2002,"Champagne,Champagne,France",10.99569921,14.43840141,5.0741465560000005,76.11128248,57.33432783,18.02801744,48.762832,1.57063,125,44,,,no_category,not_imported
1450,Spain,"This is smelling a bit oxidized and wayward. Spritzy in feel, this blend of 70% Albariño, 15% Loureira and 15% Treixadura tastes pithy and like citrus skins. Pithy, borderline bitter flavors of white grapefruit drive the finish.",Señor da Folla Verde Condado do Tea,85,27.0,Galicia,Rías Baixas,Marques de Vizhoja 2014 Senor da Folla Verde Condado do Tea White (Rias Baixas),White Blend,Marqués de Vizhoja,2014,"Rías Baixas,Galicia,Spain",15.15150141,12.36486107,4.320660018,46.86140963,57.78149558,18.66696235,42.402507,-8.808344,28,37,12.5,750.0,White,Torgar Group
1451,Germany,"Bold and concentrated yet not at all blousy, this full-figured dry Riesling showcases ripe, luscious stone fruit and tropical-fruit flavors anchored by a throbbing vein of minerality. It's rich and silken in texture, vibrantly high toned in acidity and penetrates through a long, lime-scented finish. Drink now through 2030.",Kirchenstück GG,94,49.0,Rheingau,,Domdechant Werner 2015 Kirchenstuck GG Riesling (Rheingau),Riesling,Domdechant Werner,2015,"Rheingau,Germany",7.677911351,16.99427104,5.988472622000001,77.46859794,41.7467436,12.88818694,50.124148,8.091216000000001,428,49,14.0,750.0,White,"Slocum & Sons, Inc"
1452,United States of America,"Young, tight and crisply defined, this offers peach skin, jicama and cucumber flavors, highlights of gin-like botanicals, and a refreshing, palate-cleansing finish.",,87,16.0,Oregon,Willamette Valley,Silvan Ridge 2015 Pinot Gris (Willamette Valley),Pinot Gris,Silvan Ridge,2015,"Willamette Valley,Oregon,US",6.344340901,23.88707373,8.534117159,70.16694386,21.13237912,6.204226332999999,45.344287,-122.667037,50,22,13.0,750.0,White,not_imported
1453,Italy,"True to the variety, this pure expression of Syrah shows blueberry, cola, smoked bacon and milk chocolate aromas. The bouquet is a bit muddled compared to last vintage, but the wine is soft and smooth on the finish.",Bliss,89,40.0,Tuscany,Toscana,Batzella 2008 Bliss Syrah (Toscana),Syrah,Batzella,2008,"Toscana,Tuscany,Italy",13.84565306,14.71520433,5.169522481,56.19966563,56.06968785,17.68605786,43.792284,11.332806,319,38,14.0,750.0,Red,Total Wine & More
1454,United States of America,"This strikes a good balance between spicy oak, fruitiness and firm texture. It smells lightly spicy from oak barrels, and also fresh like red cherry and sweet plums. Rich and layered in feel, it finishes dry and full bodied. Not overblown, it has just the right mix of elements for the dinner table.",Goedeck-Liu Vineyard,90,33.0,California,Sierra Foothills,Andis 2011 Goedeck-Liu Vineyard Meritage (Sierra Foothills),Meritage,Andis,2011,"Sierra Foothills,California,US",6.344340901,23.88707373,8.534117159,70.16694386,21.13237912,6.204226332999999,37.394157,-121.859452,42,53,,,no_category,not_imported
1455,United States of America,"A blend of vineyards including the winery's Mill Station site, this white shines in steely acidity and layers of lemon, lime and grapefruit flavor. Tart and tangy with a light-handed approach to ripeness, it doesn't hold back on complexity, offering subtle vanilla tones on the finish.",Limited Release,91,30.0,California,Green Valley,Martin Ray 2015 Limited Release Chardonnay (Green Valley),Chardonnay,Martin Ray,2015,"Green Valley,California,US",6.344340901,23.88707373,8.534117159,70.16694386,21.13237912,6.204226332999999,39.333974,-77.242666,183,46,13.7,750.0,White,not_imported
